company_name,acc_year,dev_year,dev_lag,incurred_loss,cumulative_paid_loss,bulk_loss,net_ep,ye_1997_reserves
Security Mut Ins Co,1994,2001,8,309,283,0,225,811
Security Mut Ins Co,1994,2002,9,321,283,0,225,811
Security Mut Ins Co,1994,2003,10,309,283,0,225,811
Security Mut Ins Co,1995,1995,1,206,10,129,236,811
Security Mut Ins Co,1995,1996,2,291,45,64,236,811
Security Mut Ins Co,1995,1997,3,354,133,15,236,811
Security Mut Ins Co,1995,1998,4,373,198,0,236,811
Security Mut Ins Co,1995,1999,5,423,266,0,236,811
Security Mut Ins Co,1995,2000,6,440,390,0,236,811
Security Mut Ins Co,1995,2001,7,466,457,0,236,811
Security Mut Ins Co,1995,2002,8,482,457,0,236,811
Security Mut Ins Co,1995,2003,9,487,458,0,236,811
Security Mut Ins Co,1995,2004,10,485,459,0,236,811
Security Mut Ins Co,1996,1996,1,186,7,98,260,811
Security Mut Ins Co,1996,1997,2,206,31,50,260,811
Security Mut Ins Co,1996,1998,3,178,60,0,260,811
Security Mut Ins Co,1996,1999,4,229,171,0,260,811
Security Mut Ins Co,1996,2000,5,228,202,0,260,811
Security Mut Ins Co,1996,2001,6,219,210,0,260,811
Security Mut Ins Co,1996,2002,7,218,218,0,260,811
Security Mut Ins Co,1996,2003,8,218,218,0,260,811
Security Mut Ins Co,1996,2004,9,218,218,0,260,811
Security Mut Ins Co,1996,2005,10,218,218,0,260,811
Security Mut Ins Co,1997,1997,1,165,6,140,258,811
Security Mut Ins Co,1997,1998,2,164,26,95,258,811
Security Mut Ins Co,1997,1999,3,150,36,72,258,811
Security Mut Ins Co,1997,2000,4,112,53,0,258,811
Security Mut Ins Co,1997,2001,5,99,77,0,258,811
Security Mut Ins Co,1997,2002,6,106,86,0,258,811
Security Mut Ins Co,1997,2003,7,103,97,0,258,811
Security Mut Ins Co,1997,2004,8,103,98,0,258,811
Security Mut Ins Co,1997,2005,9,98,98,0,258,811
Security Mut Ins Co,1997,2006,10,98,98,0,258,811
Sheboygan Falls Mut Ins Co,1988,1988,1,25,3,8,98,25
Sheboygan Falls Mut Ins Co,1988,1989,2,19,16,3,98,25
Sheboygan Falls Mut Ins Co,1988,1990,3,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1991,4,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1992,5,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1993,6,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1994,7,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1995,8,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1996,9,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1988,1997,10,16,16,0,98,25
Sheboygan Falls Mut Ins Co,1989,1989,1,24,4,8,114,25
Sheboygan Falls Mut Ins Co,1989,1990,2,26,7,3,114,25
Sheboygan Falls Mut Ins Co,1989,1991,3,31,31,0,114,25
Sheboygan Falls Mut Ins Co,1989,1992,4,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1989,1993,5,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1989,1994,6,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1989,1995,7,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1989,1996,8,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1989,1997,9,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1989,1998,10,32,32,0,114,25
Sheboygan Falls Mut Ins Co,1990,1990,1,66,11,8,110,25
Sheboygan Falls Mut Ins Co,1990,1991,2,64,28,3,110,25
Sheboygan Falls Mut Ins Co,1990,1992,3,65,39,0,110,25
Sheboygan Falls Mut Ins Co,1990,1993,4,102,66,0,110,25
Sheboygan Falls Mut Ins Co,1990,1994,5,96,96,0,110,25
Sheboygan Falls Mut Ins Co,1990,1995,6,96,96,0,110,25
Sheboygan Falls Mut Ins Co,1990,1996,7,96,96,0,110,25
Sheboygan Falls Mut Ins Co,1990,1997,8,96,96,0,110,25
Sheboygan Falls Mut Ins Co,1990,1998,9,96,96,0,110,25
Sheboygan Falls Mut Ins Co,1990,1999,10,96,96,0,110,25
Sheboygan Falls Mut Ins Co,1991,1991,1,35,8,8,131,25
Sheboygan Falls Mut Ins Co,1991,1992,2,46,24,2,131,25
Sheboygan Falls Mut Ins Co,1991,1993,3,94,70,0,131,25
Sheboygan Falls Mut Ins Co,1991,1994,4,77,73,0,131,25
Sheboygan Falls Mut Ins Co,1991,1995,5,91,91,0,131,25
Sheboygan Falls Mut Ins Co,1991,1996,6,91,91,0,131,25
Sheboygan Falls Mut Ins Co,1991,1997,7,91,91,0,131,25
Sheboygan Falls Mut Ins Co,1991,1998,8,91,91,0,131,25
Sheboygan Falls Mut Ins Co,1991,1999,9,91,91,0,131,25
Sheboygan Falls Mut Ins Co,1991,2000,10,91,91,0,131,25
Sheboygan Falls Mut Ins Co,1992,1992,1,41,26,9,113,25
Sheboygan Falls Mut Ins Co,1992,1993,2,56,31,24,113,25
Sheboygan Falls Mut Ins Co,1992,1994,3,36,34,2,113,25
Sheboygan Falls Mut Ins Co,1992,1995,4,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1992,1996,5,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1992,1997,6,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1992,1998,7,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1992,1999,8,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1992,2000,9,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1992,2001,10,34,34,0,113,25
Sheboygan Falls Mut Ins Co,1993,1993,1,53,6,42,101,25
Sheboygan Falls Mut Ins Co,1993,1994,2,16,8,6,101,25
Sheboygan Falls Mut Ins Co,1993,1995,3,15,13,2,101,25
Sheboygan Falls Mut Ins Co,1993,1996,4,13,13,0,101,25
Sheboygan Falls Mut Ins Co,1993,1997,5,13,13,0,101,25
Sheboygan Falls Mut Ins Co,1993,1998,6,14,13,0,101,25
Sheboygan Falls Mut Ins Co,1993,1999,7,13,13,0,101,25
Sheboygan Falls Mut Ins Co,1993,2000,8,13,13,0,101,25
Sheboygan Falls Mut Ins Co,1993,2001,9,13,13,0,101,25
Sheboygan Falls Mut Ins Co,1993,2002,10,13,13,0,101,25
Sheboygan Falls Mut Ins Co,1994,1994,1,41,8,13,93,25
Sheboygan Falls Mut Ins Co,1994,1995,2,28,21,7,93,25
Sheboygan Falls Mut Ins Co,1994,1996,3,23,21,2,93,25
Sheboygan Falls Mut Ins Co,1994,1997,4,21,21,0,93,25
Sheboygan Falls Mut Ins Co,1994,1998,5,21,21,0,93,25
Sheboygan Falls Mut Ins Co,1994,1999,6,22,22,0,93,25
Sheboygan Falls Mut Ins Co,1994,2000,7,22,22,0,93,25
Sheboygan Falls Mut Ins Co,1994,2001,8,22,22,0,93,25
Sheboygan Falls Mut Ins Co,1994,2002,9,22,22,0,93,25
Sheboygan Falls Mut Ins Co,1994,2003,10,22,22,0,93,25
Sheboygan Falls Mut Ins Co,1995,1995,1,50,1,12,92,25
Sheboygan Falls Mut Ins Co,1995,1996,2,53,1,7,92,25
Sheboygan Falls Mut Ins Co,1995,1997,3,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,1998,4,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,1999,5,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,2000,6,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,2001,7,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,2002,8,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,2003,9,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1995,2004,10,34,34,0,92,25
Sheboygan Falls Mut Ins Co,1996,1996,1,23,3,12,93,25
Sheboygan Falls Mut Ins Co,1996,1997,2,19,8,11,93,25
Sheboygan Falls Mut Ins Co,1996,1998,3,8,8,0,93,25
Sheboygan Falls Mut Ins Co,1996,1999,4,8,8,0,93,25
Sheboygan Falls Mut Ins Co,1996,2000,5,8,8,0,93,25
Sheboygan Falls Mut Ins Co,1996,2001,6,8,8,0,93,25
Sheboygan Falls Mut Ins Co,1996,2002,7,7,7,0,93,25
Sheboygan Falls Mut Ins Co,1996,2003,8,7,7,0,93,25
Sheboygan Falls Mut Ins Co,1996,2004,9,7,7,0,93,25
Sheboygan Falls Mut Ins Co,1996,2005,10,7,7,0,93,25
Sheboygan Falls Mut Ins Co,1997,1997,1,15,1,10,87,25
Sheboygan Falls Mut Ins Co,1997,1998,2,14,2,10,87,25
Sheboygan Falls Mut Ins Co,1997,1999,3,2,2,0,87,25
Sheboygan Falls Mut Ins Co,1997,2000,4,2,2,0,87,25
Sheboygan Falls Mut Ins Co,1997,2001,5,2,2,0,87,25
Sheboygan Falls Mut Ins Co,1997,2002,6,4,4,0,87,25
Sheboygan Falls Mut Ins Co,1997,2003,7,4,4,0,87,25
Sheboygan Falls Mut Ins Co,1997,2004,8,4,4,0,87,25
Sheboygan Falls Mut Ins Co,1997,2005,9,4,4,0,87,25
Sheboygan Falls Mut Ins Co,1997,2006,10,4,4,0,87,25
Southern Mut Ins Co,1988,1988,1,0,0,0,0,74
Southern Mut Ins Co,1988,1989,2,0,0,0,0,74
Southern Mut Ins Co,1988,1990,3,0,0,0,0,74
Southern Mut Ins Co,1988,1991,4,0,0,0,0,74
Southern Mut Ins Co,1988,1992,5,0,0,0,0,74
Southern Mut Ins Co,1988,1993,6,0,0,0,0,74
Southern Mut Ins Co,1988,1994,7,0,0,0,0,74
Southern Mut Ins Co,1988,1995,8,0,0,0,0,74
Southern Mut Ins Co,1988,1996,9,0,0,0,0,74
Southern Mut Ins Co,1988,1997,10,0,0,0,0,74
Southern Mut Ins Co,1989,1989,1,0,0,0,0,74
Southern Mut Ins Co,1989,1990,2,0,0,0,0,74
Southern Mut Ins Co,1989,1991,3,0,0,0,0,74
Southern Mut Ins Co,1989,1992,4,0,0,0,0,74
Southern Mut Ins Co,1989,1993,5,0,0,0,0,74
Southern Mut Ins Co,1989,1994,6,0,0,0,0,74
Southern Mut Ins Co,1989,1995,7,0,0,0,0,74
Southern Mut Ins Co,1989,1996,8,0,0,0,0,74
Southern Mut Ins Co,1989,1997,9,0,0,0,0,74
Southern Mut Ins Co,1989,1998,10,0,0,0,0,74
Southern Mut Ins Co,1990,1990,1,0,0,0,0,74
Southern Mut Ins Co,1990,1991,2,0,0,0,0,74
Southern Mut Ins Co,1990,1992,3,0,0,0,0,74
Southern Mut Ins Co,1990,1993,4,0,0,0,0,74
Southern Mut Ins Co,1990,1994,5,0,0,0,0,74
Southern Mut Ins Co,1990,1995,6,0,0,0,0,74
Southern Mut Ins Co,1990,1996,7,0,0,0,0,74
Southern Mut Ins Co,1990,1997,8,0,0,0,0,74
Southern Mut Ins Co,1990,1998,9,0,0,0,0,74
Southern Mut Ins Co,1990,1999,10,0,0,0,0,74
Southern Mut Ins Co,1991,1991,1,0,0,0,27,74
Southern Mut Ins Co,1991,1992,2,0,0,0,27,74
Southern Mut Ins Co,1991,1993,3,0,0,0,27,74
Southern Mut Ins Co,1991,1994,4,0,0,0,27,74
Southern Mut Ins Co,1991,1995,5,0,0,0,27,74
Southern Mut Ins Co,1991,1996,6,0,0,0,27,74
Southern Mut Ins Co,1991,1997,7,0,0,0,27,74
Southern Mut Ins Co,1991,1998,8,0,0,0,27,74
Southern Mut Ins Co,1991,1999,9,0,0,0,27,74
Southern Mut Ins Co,1991,2000,10,0,0,0,27,74
Southern Mut Ins Co,1992,1992,1,0,0,0,37,74
Southern Mut Ins Co,1992,1993,2,12,3,0,37,74
Southern Mut Ins Co,1992,1994,3,4,4,0,37,74
Southern Mut Ins Co,1992,1995,4,4,4,0,37,74
Southern Mut Ins Co,1992,1996,5,4,4,0,37,74
Southern Mut Ins Co,1992,1997,6,4,4,0,37,74
Southern Mut Ins Co,1992,1998,7,4,4,0,37,74
Southern Mut Ins Co,1992,1999,8,4,4,0,37,74
Southern Mut Ins Co,1992,2000,9,4,4,0,37,74
Southern Mut Ins Co,1992,2001,10,4,4,0,37,74
Southern Mut Ins Co,1993,1993,1,128,11,6,73,74
Southern Mut Ins Co,1993,1994,2,110,17,0,73,74
Southern Mut Ins Co,1993,1995,3,78,19,0,73,74
Southern Mut Ins Co,1993,1996,4,19,19,0,73,74
Southern Mut Ins Co,1993,1997,5,19,19,0,73,74
Southern Mut Ins Co,1993,1998,6,19,19,0,73,74
Southern Mut Ins Co,1993,1999,7,19,19,0,73,74
Southern Mut Ins Co,1993,2000,8,19,19,0,73,74
Southern Mut Ins Co,1993,2001,9,19,19,0,73,74
Southern Mut Ins Co,1993,2002,10,19,19,0,73,74
Southern Mut Ins Co,1994,1994,1,35,1,18,149,74
Southern Mut Ins Co,1994,1995,2,4,4,0,149,74
Southern Mut Ins Co,1994,1996,3,4,4,0,149,74
Southern Mut Ins Co,1994,1997,4,4,4,0,149,74
Southern Mut Ins Co,1994,1998,5,4,4,0,149,74
Southern Mut Ins Co,1994,1999,6,6,4,2,149,74
Southern Mut Ins Co,1994,2000,7,6,4,2,149,74
Southern Mut Ins Co,1994,2001,8,4,4,0,149,74
Southern Mut Ins Co,1994,2002,9,4,4,0,149,74
Southern Mut Ins Co,1994,2003,10,4,4,0,149,74
Southern Mut Ins Co,1995,1995,1,75,26,30,159,74
Southern Mut Ins Co,1995,1996,2,27,27,0,159,74
Southern Mut Ins Co,1995,1997,3,27,27,0,159,74
Southern Mut Ins Co,1995,1998,4,27,27,0,159,74
Southern Mut Ins Co,1995,1999,5,34,27,4,159,74
Southern Mut Ins Co,1995,2000,6,33,27,4,159,74
Southern Mut Ins Co,1995,2001,7,27,27,0,159,74
Southern Mut Ins Co,1995,2002,8,27,27,0,159,74
Southern Mut Ins Co,1995,2003,9,27,27,0,159,74
Southern Mut Ins Co,1995,2004,10,27,27,0,159,74
Southern Mut Ins Co,1996,1996,1,97,8,34,155,74
Southern Mut Ins Co,1996,1997,2,15,15,0,155,74
Southern Mut Ins Co,1996,1998,3,16,16,0,155,74
Southern Mut Ins Co,1996,1999,4,19,16,3,155,74
Southern Mut Ins Co,1996,2000,5,33,29,3,155,74
Southern Mut Ins Co,1996,2001,6,29,29,0,155,74
Southern Mut Ins Co,1996,2002,7,29,29,0,155,74
Southern Mut Ins Co,1996,2003,8,29,29,0,155,74
Southern Mut Ins Co,1996,2004,9,29,29,0,155,74
Southern Mut Ins Co,1996,2005,10,29,29,0,155,74
Southern Mut Ins Co,1997,1997,1,86,13,41,141,74
Southern Mut Ins Co,1997,1998,2,13,13,0,141,74
Southern Mut Ins Co,1997,1999,3,19,13,4,141,74
Southern Mut Ins Co,1997,2000,4,18,13,4,141,74
Southern Mut Ins Co,1997,2001,5,13,13,0,141,74
Southern Mut Ins Co,1997,2002,6,13,13,0,141,74
Southern Mut Ins Co,1997,2003,7,13,13,0,141,74
Southern Mut Ins Co,1997,2004,8,13,13,0,141,74
Southern Mut Ins Co,1997,2005,9,13,13,0,141,74
Southern Mut Ins Co,1997,2006,10,13,13,0,141,74
Standard Mut Ins Co,1988,1988,1,91,11,45,196,129
Standard Mut Ins Co,1988,1989,2,27,12,3,196,129
Standard Mut Ins Co,1988,1990,3,32,13,4,196,129
Standard Mut Ins Co,1988,1991,4,74,23,7,196,129
Standard Mut Ins Co,1988,1992,5,63,48,3,196,129
Standard Mut Ins Co,1988,1993,6,55,55,0,196,129
Standard Mut Ins Co,1988,1994,7,55,55,0,196,129
Standard Mut Ins Co,1988,1995,8,55,55,0,196,129
Standard Mut Ins Co,1988,1996,9,55,55,0,196,129
Standard Mut Ins Co,1988,1997,10,55,55,0,196,129
Standard Mut Ins Co,1989,1989,1,102,11,77,181,129
Standard Mut Ins Co,1989,1990,2,33,11,5,181,129
Standard Mut Ins Co,1989,1991,3,43,28,2,181,129
Standard Mut Ins Co,1989,1992,4,47,29,3,181,129
Standard Mut Ins Co,1989,1993,5,29,29,0,181,129
Standard Mut Ins Co,1989,1994,6,29,29,0,181,129
Standard Mut Ins Co,1989,1995,7,29,29,0,181,129
Standard Mut Ins Co,1989,1996,8,29,29,0,181,129
Standard Mut Ins Co,1989,1997,9,29,29,0,181,129
Standard Mut Ins Co,1989,1998,10,29,29,0,181,129
Standard Mut Ins Co,1990,1990,1,107,21,81,177,129
Standard Mut Ins Co,1990,1991,2,34,27,1,177,129
Standard Mut Ins Co,1990,1992,3,39,39,0,177,129
Standard Mut Ins Co,1990,1993,4,40,40,0,177,129
Standard Mut Ins Co,1990,1994,5,40,40,0,177,129
Standard Mut Ins Co,1990,1995,6,40,40,0,177,129
Standard Mut Ins Co,1990,1996,7,40,40,0,177,129
Standard Mut Ins Co,1990,1997,8,40,40,0,177,129
Standard Mut Ins Co,1990,1998,9,40,40,0,177,129
Standard Mut Ins Co,1990,1999,10,40,40,0,177,129
Standard Mut Ins Co,1991,1991,1,116,10,64,153,129
Standard Mut Ins Co,1991,1992,2,49,49,0,153,129
Standard Mut Ins Co,1991,1993,3,88,51,2,153,129
Standard Mut Ins Co,1991,1994,4,148,59,4,153,129
Standard Mut Ins Co,1991,1995,5,163,74,5,153,129
Standard Mut Ins Co,1991,1996,6,172,161,2,153,129
Standard Mut Ins Co,1991,1997,7,162,152,0,153,129
Standard Mut Ins Co,1991,1998,8,245,245,0,153,129
Standard Mut Ins Co,1991,1999,9,245,245,0,153,129
Standard Mut Ins Co,1991,2000,10,245,245,0,153,129
Standard Mut Ins Co,1992,1992,1,97,10,69,147,129
Standard Mut Ins Co,1992,1993,2,65,21,29,147,129
Standard Mut Ins Co,1992,1994,3,60,54,1,147,129
Standard Mut Ins Co,1992,1995,4,52,52,0,147,129
Standard Mut Ins Co,1992,1996,5,52,52,0,147,129
Standard Mut Ins Co,1992,1997,6,52,52,0,147,129
Standard Mut Ins Co,1992,1998,7,52,52,0,147,129
Standard Mut Ins Co,1992,1999,8,52,52,0,147,129
Standard Mut Ins Co,1992,2000,9,52,52,0,147,129
Standard Mut Ins Co,1992,2001,10,52,52,0,147,129
Standard Mut Ins Co,1993,1993,1,38,8,26,135,129
Standard Mut Ins Co,1993,1994,2,15,12,0,135,129
Standard Mut Ins Co,1993,1995,3,15,15,0,135,129
Standard Mut Ins Co,1993,1996,4,15,15,0,135,129
Standard Mut Ins Co,1993,1997,5,15,15,0,135,129
Standard Mut Ins Co,1993,1998,6,15,15,0,135,129
Standard Mut Ins Co,1993,1999,7,15,15,0,135,129
Standard Mut Ins Co,1993,2000,8,15,15,0,135,129
Standard Mut Ins Co,1993,2001,9,15,15,0,135,129
Standard Mut Ins Co,1993,2002,10,15,15,0,135,129
Standard Mut Ins Co,1994,1994,1,65,3,49,133,129
Standard Mut Ins Co,1994,1995,2,75,11,2,133,129
Standard Mut Ins Co,1994,1996,3,73,67,0,133,129
Standard Mut Ins Co,1994,1997,4,77,72,0,133,129
Standard Mut Ins Co,1994,1998,5,73,73,0,133,129
Standard Mut Ins Co,1994,1999,6,73,73,0,133,129
Standard Mut Ins Co,1994,2000,7,73,73,0,133,129
Standard Mut Ins Co,1994,2001,8,73,73,0,133,129
Standard Mut Ins Co,1994,2002,9,73,73,0,133,129
Standard Mut Ins Co,1994,2003,10,73,73,0,133,129
Standard Mut Ins Co,1995,1995,1,61,3,55,129,129
Standard Mut Ins Co,1995,1996,2,10,6,4,129,129
Standard Mut Ins Co,1995,1997,3,16,6,10,129,129
Standard Mut Ins Co,1995,1998,4,6,6,0,129,129
Standard Mut Ins Co,1995,1999,5,6,6,0,129,129
Standard Mut Ins Co,1995,2000,6,6,6,0,129,129
Standard Mut Ins Co,1995,2001,7,6,6,0,129,129
Standard Mut Ins Co,1995,2002,8,6,6,0,129,129
Standard Mut Ins Co,1995,2003,9,6,6,0,129,129
Standard Mut Ins Co,1995,2004,10,6,6,0,129,129
Standard Mut Ins Co,1996,1996,1,61,10,38,131,129
Standard Mut Ins Co,1996,1997,2,33,14,0,131,129
Standard Mut Ins Co,1996,1998,3,16,16,0,131,129
Standard Mut Ins Co,1996,1999,4,16,16,0,131,129
Standard Mut Ins Co,1996,2000,5,16,16,0,131,129
Standard Mut Ins Co,1996,2001,6,16,16,0,131,129
Standard Mut Ins Co,1996,2002,7,16,16,0,131,129
Standard Mut Ins Co,1996,2003,8,16,16,0,131,129
Standard Mut Ins Co,1996,2004,9,16,16,0,131,129
Standard Mut Ins Co,1996,2005,10,16,16,0,131,129
Standard Mut Ins Co,1997,1997,1,105,24,49,125,129
Standard Mut Ins Co,1997,1998,2,43,31,5,125,129
Standard Mut Ins Co,1997,1999,3,140,135,5,125,129
Standard Mut Ins Co,1997,2000,4,153,153,0,125,129
Standard Mut Ins Co,1997,2001,5,153,153,0,125,129
Standard Mut Ins Co,1997,2002,6,153,153,0,125,129
Standard Mut Ins Co,1997,2003,7,153,153,0,125,129
Standard Mut Ins Co,1997,2004,8,153,153,0,125,129
Standard Mut Ins Co,1997,2005,9,153,153,0,125,129
Standard Mut Ins Co,1997,2006,10,153,153,0,125,129
Sterling Ins Co,1988,1988,1,182,15,14,278,751
Sterling Ins Co,1988,1989,2,112,31,0,278,751
Sterling Ins Co,1988,1990,3,150,93,0,278,751
Sterling Ins Co,1988,1991,4,224,146,0,278,751
Sterling Ins Co,1988,1992,5,311,168,0,278,751
Sterling Ins Co,1988,1993,6,309,236,0,278,751
Sterling Ins Co,1988,1994,7,304,264,0,278,751
Sterling Ins Co,1988,1995,8,303,269,0,278,751
Sterling Ins Co,1988,1996,9,304,248,0,278,751
Sterling Ins Co,1988,1997,10,299,295,0,278,751
Sterling Ins Co,1989,1989,1,201,8,62,263,751
Sterling Ins Co,1989,1990,2,111,26,0,263,751
Sterling Ins Co,1989,1991,3,165,84,9,263,751
Sterling Ins Co,1989,1992,4,186,109,6,263,751
Sterling Ins Co,1989,1993,5,186,115,0,263,751
Sterling Ins Co,1989,1994,6,180,167,0,263,751
Sterling Ins Co,1989,1995,7,177,176,0,263,751
Sterling Ins Co,1989,1996,8,178,177,0,263,751
Sterling Ins Co,1989,1997,9,181,181,0,263,751
Sterling Ins Co,1989,1998,10,181,181,0,263,751
Sterling Ins Co,1990,1990,1,121,19,67,263,751
Sterling Ins Co,1990,1991,2,275,86,16,263,751
Sterling Ins Co,1990,1992,3,271,195,7,263,751
Sterling Ins Co,1990,1993,4,298,205,16,263,751
Sterling Ins Co,1990,1994,5,316,269,16,263,751
Sterling Ins Co,1990,1995,6,300,277,3,263,751
Sterling Ins Co,1990,1996,7,297,293,0,263,751
Sterling Ins Co,1990,1997,8,298,293,0,263,751
Sterling Ins Co,1990,1998,9,307,297,0,263,751
Sterling Ins Co,1990,1999,10,309,303,0,263,751
Sterling Ins Co,1991,1991,1,179,7,61,257,751
Sterling Ins Co,1991,1992,2,198,59,26,257,751
Sterling Ins Co,1991,1993,3,272,117,17,257,751
Sterling Ins Co,1991,1994,4,298,185,16,257,751
Sterling Ins Co,1991,1995,5,266,211,9,257,751
Sterling Ins Co,1991,1996,6,239,223,0,257,751
Sterling Ins Co,1991,1997,7,261,228,0,257,751
Sterling Ins Co,1991,1998,8,256,232,0,257,751
Sterling Ins Co,1991,1999,9,250,233,0,257,751
Sterling Ins Co,1991,2000,10,250,237,0,257,751
Sterling Ins Co,1992,1992,1,146,15,89,256,751
Sterling Ins Co,1992,1993,2,186,39,101,256,751
Sterling Ins Co,1992,1994,3,134,49,30,256,751
Sterling Ins Co,1992,1995,4,189,72,22,256,751
Sterling Ins Co,1992,1996,5,179,151,9,256,751
Sterling Ins Co,1992,1997,6,166,152,0,256,751
Sterling Ins Co,1992,1998,7,166,153,0,256,751
Sterling Ins Co,1992,1999,8,164,163,0,256,751
Sterling Ins Co,1992,2000,9,164,163,0,256,751
Sterling Ins Co,1992,2001,10,164,163,0,256,751
Sterling Ins Co,1993,1993,1,238,8,201,250,751
Sterling Ins Co,1993,1994,2,188,11,89,250,751
Sterling Ins Co,1993,1995,3,146,35,27,250,751
Sterling Ins Co,1993,1996,4,139,49,11,250,751
Sterling Ins Co,1993,1997,5,174,115,8,250,751
Sterling Ins Co,1993,1998,6,178,134,0,250,751
Sterling Ins Co,1993,1999,7,184,168,0,250,751
Sterling Ins Co,1993,2000,8,184,169,0,250,751
Sterling Ins Co,1993,2001,9,183,179,0,250,751
Sterling Ins Co,1993,2002,10,208,182,0,250,751
Sterling Ins Co,1994,1994,1,262,8,149,208,751
Sterling Ins Co,1994,1995,2,253,53,61,208,751
Sterling Ins Co,1994,1996,3,212,91,17,208,751
Sterling Ins Co,1994,1997,4,253,127,9,208,751
Sterling Ins Co,1994,1998,5,224,172,9,208,751
Sterling Ins Co,1994,1999,6,240,181,0,208,751
Sterling Ins Co,1994,2000,7,250,189,0,208,751
Sterling Ins Co,1994,2001,8,330,233,0,208,751
Sterling Ins Co,1994,2002,9,332,295,0,208,751
Sterling Ins Co,1994,2003,10,316,291,0,208,751
Sterling Ins Co,1995,1995,1,161,7,93,189,751
Sterling Ins Co,1995,1996,2,216,57,52,189,751
Sterling Ins Co,1995,1997,3,217,71,19,189,751
Sterling Ins Co,1995,1998,4,230,111,9,189,751
Sterling Ins Co,1995,1999,5,158,128,9,189,751
Sterling Ins Co,1995,2000,6,174,134,0,189,751
Sterling Ins Co,1995,2001,7,179,157,0,189,751
Sterling Ins Co,1995,2002,8,183,158,0,189,751
Sterling Ins Co,1995,2003,9,186,158,0,189,751
Sterling Ins Co,1995,2004,10,185,160,0,189,751
Sterling Ins Co,1996,1996,1,166,6,88,196,751
Sterling Ins Co,1996,1997,2,190,35,54,196,751
Sterling Ins Co,1996,1998,3,148,58,18,196,751
Sterling Ins Co,1996,1999,4,221,156,9,196,751
Sterling Ins Co,1996,2000,5,216,192,0,196,751
Sterling Ins Co,1996,2001,6,209,200,0,196,751
Sterling Ins Co,1996,2002,7,208,208,0,196,751
Sterling Ins Co,1996,2003,8,208,208,0,196,751
Sterling Ins Co,1996,2004,9,208,208,0,196,751
Sterling Ins Co,1996,2005,10,208,208,0,196,751
Sterling Ins Co,1997,1997,1,165,6,90,176,751
Sterling Ins Co,1997,1998,2,134,17,56,176,751
Sterling Ins Co,1997,1999,3,116,26,19,176,751
Sterling Ins Co,1997,2000,4,62,27,16,176,751
Sterling Ins Co,1997,2001,5,27,27,0,176,751
Sterling Ins Co,1997,2002,6,28,28,0,176,751
Sterling Ins Co,1997,2003,7,28,28,0,176,751
Sterling Ins Co,1997,2004,8,28,28,0,176,751
Sterling Ins Co,1997,2005,9,28,28,0,176,751
Sterling Ins Co,1997,2006,10,28,28,0,176,751
Utica First Ins Co,1988,1988,1,162,14,8,180,241
Utica First Ins Co,1988,1989,2,77,18,0,180,241
Utica First Ins Co,1988,1990,3,108,25,0,180,241
Utica First Ins Co,1988,1991,4,88,65,8,180,241
Utica First Ins Co,1988,1992,5,73,65,0,180,241
Utica First Ins Co,1988,1993,6,68,68,0,180,241
Utica First Ins Co,1988,1994,7,68,67,0,180,241
Utica First Ins Co,1988,1995,8,67,67,0,180,241
Utica First Ins Co,1988,1996,9,67,67,0,180,241
Utica First Ins Co,1988,1997,10,67,67,0,180,241
Utica First Ins Co,1989,1989,1,192,2,3,136,241
Utica First Ins Co,1989,1990,2,190,62,1,136,241
Utica First Ins Co,1989,1991,3,218,76,4,136,241
Utica First Ins Co,1989,1992,4,221,154,0,136,241
Utica First Ins Co,1989,1993,5,262,202,0,136,241
Utica First Ins Co,1989,1994,6,243,240,0,136,241
Utica First Ins Co,1989,1995,7,242,241,0,136,241
Utica First Ins Co,1989,1996,8,241,241,0,136,241
Utica First Ins Co,1989,1997,9,241,241,0,136,241
Utica First Ins Co,1989,1998,10,241,241,0,136,241
